Start Time: 14-12-2022 11:14:01
End Time: 14-01-2023 15:34:01
Data Number: 4491
Temperature (ºC) Max: 20.2 30-12-2022 11:14:01	 Min: 17.7 14-12-2022 13:54:01	 Avg: 19.34
Relative Humidity (%) Max: 58 14-12-2022 22:14:01	 Min: 6.7 02-01-2023 11:44:01	 Avg: 8.73
Dew Point (ºC) Max: 9.81 14-12-2022 22:14:01	 Min: -17.84 10-01-2023 03:14:01	 Avg: -15.64
""
Record Time,Temperature (ºC),Relative Humidity (%),Dew Point (ºC)
"15-12-2022 00:54:01","19.0","25.5","-1.18"
"15-12-2022 01:04:01","19.0","25.3","-1.29"
"15-12-2022 01:14:01","19.0","25.0","-1.45"
"15-12-2022 01:24:01","19.0","24.8","-1.56"
"15-12-2022 01:34:01","19.0","24.6","-1.67"
"15-12-2022 01:44:01","19.0","24.4","-1.78"
"15-12-2022 01:54:01","19.0","24.3","-1.83"
"15-12-2022 02:04:01","19.0","24.0","-2.00"
"15-12-2022 02:14:01","19.0","23.9","-2.06"
"15-12-2022 02:24:01","19.0","23.8","-2.11"
"15-12-2022 02:34:01","19.0","23.5","-2.29"
"15-12-2022 02:44:01","19.0","23.4","-2.34"
"15-12-2022 02:54:01","19.0","23.3","-2.40"
"15-12-2022 03:04:01","19.0","23.1","-2.52"
"15-12-2022 03:14:01","19.0","23.0","-2.58"
"15-12-2022 03:24:01","19.0","22.8","-2.69"
"15-12-2022 03:34:01","19.0","22.8","-2.69"
"15-12-2022 03:44:01","19.0","22.6","-2.81"
"15-12-2022 03:54:01","19.0","22.5","-2.87"
"15-12-2022 04:04:01","19.0","22.4","-2.93"
"15-12-2022 04:14:01","19.0","22.2","-3.05"
"15-12-2022 04:24:01","19.0","22.1","-3.11"
"15-12-2022 04:34:01","19.0","22.0","-3.17"
"15-12-2022 04:44:01","19.0","21.9","-3.23"
"15-12-2022 04:54:01","19.0","21.8","-3.29"
"15-12-2022 05:04:01","19.0","21.7","-3.35"
"15-12-2022 05:14:01","19.0","21.6","-3.42"
"15-12-2022 05:24:01","19.0","21.5","-3.48"
"15-12-2022 05:34:01","19.0","21.4","-3.54"
"15-12-2022 05:44:01","19.0","21.3","-3.60"
"15-12-2022 05:54:01","19.0","21.2","-3.67"
"15-12-2022 06:04:01","19.0","21.1","-3.73"
"15-12-2022 06:14:01","19.1","20.9","-3.77"
"15-12-2022 06:24:01","19.1","20.9","-3.77"
"15-12-2022 06:34:01","19.0","20.8","-3.92"
"15-12-2022 06:44:01","19.1","20.7","-3.90"
"15-12-2022 06:54:01","19.0","20.6","-4.05"
"15-12-2022 07:04:01","19.0","20.5","-4.11"
"15-12-2022 07:14:01","19.0","20.4","-4.18"
"15-12-2022 07:24:01","19.0","20.3","-4.24"
"15-12-2022 07:34:01","19.0","20.2","-4.31"
"15-12-2022 07:44:01","19.1","20.1","-4.29"
"15-12-2022 07:54:01","19.0","20.1","-4.37"
"15-12-2022 08:04:01","19.0","20.0","-4.44"
"15-12-2022 08:14:01","19.0","19.9","-4.51"
"15-12-2022 08:24:01","19.0","19.8","-4.57"
"15-12-2022 08:34:01","19.1","19.8","-4.49"
"15-12-2022 08:44:01","19.0","19.7","-4.64"
"15-12-2022 08:54:01","19.1","19.6","-4.62"
"15-12-2022 09:04:01","19.1","19.5","-4.69"
"15-12-2022 09:14:01","19.1","19.4","-4.76"
"15-12-2022 09:24:01","19.1","19.4","-4.76"
"15-12-2022 09:34:01","19.1","19.3","-4.83"
"15-12-2022 09:44:01","19.2","19.3","-4.74"
"15-12-2022 09:54:01","19.2","19.2","-4.81"
"15-12-2022 10:04:01","19.3","19.1","-4.80"
"15-12-2022 10:14:01","19.3","19.0","-4.87"
"15-12-2022 10:24:01","19.3","19.0","-4.87"
"15-12-2022 10:34:01","19.4","18.9","-4.86"
"15-12-2022 10:44:01","19.4","18.8","-4.93"
"15-12-2022 10:54:01","19.4","18.7","-5.00"
"15-12-2022 11:04:01","19.4","18.7","-5.00"
"15-12-2022 11:14:01","19.4","18.6","-5.07"
"15-12-2022 11:24:01","19.3","18.5","-5.22"
"15-12-2022 11:34:01","19.3","18.5","-5.22"
"15-12-2022 11:44:01","19.3","18.4","-5.29"
"15-12-2022 11:54:01","19.3","18.3","-5.36"
"15-12-2022 12:04:01","19.3","18.3","-5.36"
"15-12-2022 12:14:01","19.2","18.2","-5.52"
"15-12-2022 12:24:01","19.2","18.2","-5.52"
"15-12-2022 12:34:01","19.2","18.1","-5.59"
"15-12-2022 12:44:01","19.2","18.1","-5.59"
"15-12-2022 12:54:01","19.2","18.0","-5.66"
"15-12-2022 13:04:01","19.1","17.9","-5.82"
"15-12-2022 13:14:01","19.1","17.9","-5.82"
"15-12-2022 13:24:01","19.1","17.8","-5.89"
"15-12-2022 13:34:01","19.1","17.8","-5.89"
"15-12-2022 13:44:01","19.2","17.7","-5.88"
"15-12-2022 13:54:01","19.2","17.7","-5.88"
"15-12-2022 14:04:01","19.1","17.7","-5.96"
"15-12-2022 14:14:01","19.1","17.5","-6.11"
"15-12-2022 14:24:01","19.1","17.5","-6.11"
"15-12-2022 14:34:01","19.1","17.4","-6.19"
"15-12-2022 14:44:01","19.1","17.4","-6.19"
"15-12-2022 14:54:01","19.0","17.3","-6.34"
"15-12-2022 15:04:01","19.1","17.3","-6.26"
"15-12-2022 15:14:01","19.0","17.2","-6.42"
"15-12-2022 15:24:01","19.0","17.2","-6.42"
"15-12-2022 15:34:01","19.0","17.1","-6.49"
"15-12-2022 15:44:01","19.0","17.1","-6.49"
"15-12-2022 15:54:01","19.0","17.1","-6.49"
"15-12-2022 16:04:01","19.0","17.0","-6.57"
"15-12-2022 16:14:01","19.0","16.9","-6.65"
"15-12-2022 16:24:01","19.0","16.9","-6.65"
"15-12-2022 16:34:01","19.0","16.8","-6.72"
"15-12-2022 16:44:01","19.0","16.8","-6.72"
"15-12-2022 16:54:01","19.0","16.8","-6.72"
"15-12-2022 17:04:01","19.0","16.7","-6.80"
"15-12-2022 17:14:01","19.0","16.6","-6.88"
"15-12-2022 17:24:01","19.0","16.6","-6.88"
"15-12-2022 17:34:01","19.0","16.6","-6.88"
"15-12-2022 17:44:01","19.0","16.5","-6.96"
"15-12-2022 17:54:01","19.0","16.5","-6.96"
"15-12-2022 18:04:01","19.1","16.4","-6.96"
"15-12-2022 18:14:01","19.0","16.4","-7.04"
"15-12-2022 18:24:01","19.1","16.4","-6.96"
"15-12-2022 18:34:01","19.0","16.3","-7.12"
"15-12-2022 18:44:01","19.0","16.2","-7.20"
"15-12-2022 18:54:01","19.0","16.2","-7.20"
"15-12-2022 19:04:01","19.0","16.2","-7.20"
"15-12-2022 19:14:01","19.0","16.2","-7.20"
"15-12-2022 19:24:01","19.0","16.1","-7.27"
"15-12-2022 19:34:01","19.0","16.1","-7.27"
"15-12-2022 19:44:01","19.0","16.0","-7.36"
"15-12-2022 19:54:01","19.0","16.0","-7.36"
"15-12-2022 20:04:01","19.0","15.9","-7.44"
"15-12-2022 20:14:01","19.0","15.9","-7.44"
"15-12-2022 20:24:01","19.0","15.9","-7.44"
"15-12-2022 20:34:01","19.0","15.8","-7.52"
"15-12-2022 20:44:01","19.0","15.8","-7.52"
"15-12-2022 20:54:01","19.0","15.8","-7.52"
"15-12-2022 21:04:01","19.0","15.7","-7.60"
"15-12-2022 21:14:01","19.0","15.7","-7.60"
"15-12-2022 21:24:01","19.0","15.7","-7.60"
"15-12-2022 21:34:01","19.0","15.6","-7.68"
"15-12-2022 21:44:01","19.0","15.6","-7.68"
"15-12-2022 21:54:01","19.0","15.6","-7.68"
"15-12-2022 22:04:01","19.0","15.5","-7.76"
"15-12-2022 22:14:01","19.0","15.5","-7.76"
"15-12-2022 22:24:01","19.0","15.4","-7.85"
"15-12-2022 22:34:01","19.0","15.4","-7.85"
"15-12-2022 22:44:01","19.0","15.4","-7.85"
"15-12-2022 22:54:01","19.0","15.4","-7.85"
"15-12-2022 23:04:01","19.0","15.4","-7.85"
"15-12-2022 23:14:01","19.0","15.3","-7.93"
"15-12-2022 23:24:01","19.0","15.3","-7.93"
"15-12-2022 23:34:01","19.0","15.2","-8.02"
"15-12-2022 23:44:01","19.0","15.2","-8.02"
"15-12-2022 23:54:01","19.0","15.2","-8.02"
"16-12-2022 00:04:01","19.0","15.1","-8.10"
"16-12-2022 00:14:01","19.0","15.1","-8.10"
"16-12-2022 00:24:01","19.0","15.1","-8.10"
"16-12-2022 00:34:01","19.0","15.1","-8.10"
"16-12-2022 00:44:01","19.0","15.0","-8.18"
"16-12-2022 00:54:01","19.0","15.0","-8.18"
"16-12-2022 01:04:01","19.0","14.9","-8.27"
"16-12-2022 01:14:01","19.0","14.9","-8.27"
"16-12-2022 01:24:01","19.0","14.9","-8.27"
"16-12-2022 01:34:01","19.0","14.8","-8.36"
"16-12-2022 01:44:01","19.0","14.8","-8.36"
"16-12-2022 01:54:01","19.0","14.8","-8.36"
"16-12-2022 02:04:01","19.0","14.8","-8.36"
"16-12-2022 02:14:01","19.0","14.8","-8.36"
"16-12-2022 02:24:01","19.0","14.7","-8.44"
"16-12-2022 02:34:01","19.0","14.7","-8.44"
"16-12-2022 02:44:01","19.0","14.7","-8.44"
"16-12-2022 02:54:01","19.0","14.6","-8.53"
"16-12-2022 03:04:01","19.0","14.6","-8.53"
"16-12-2022 03:14:01","19.0","14.6","-8.53"
"16-12-2022 03:24:01","19.0","14.5","-8.62"
"16-12-2022 03:34:01","19.0","14.5","-8.62"
"16-12-2022 03:44:01","19.0","14.5","-8.62"
"16-12-2022 03:54:01","19.0","14.5","-8.62"
"16-12-2022 04:04:01","19.0","14.5","-8.62"
"16-12-2022 04:14:01","19.0","14.4","-8.71"
"16-12-2022 04:24:01","19.0","14.4","-8.71"
"16-12-2022 04:34:01","19.0","14.4","-8.71"
"16-12-2022 04:44:01","19.0","14.3","-8.80"
"16-12-2022 04:54:01","19.0","14.3","-8.80"
"16-12-2022 05:04:01","19.0","14.3","-8.80"
"16-12-2022 05:14:01","19.0","14.2","-8.88"
"16-12-2022 05:24:01","19.0","14.2","-8.88"
"16-12-2022 05:34:01","19.0","14.2","-8.88"
"16-12-2022 05:44:01","19.0","14.2","-8.88"
"16-12-2022 05:54:01","19.0","14.2","-8.88"
"16-12-2022 06:04:01","19.0","14.2","-8.88"
"16-12-2022 06:14:01","19.0","14.1","-8.97"
"16-12-2022 06:24:01","19.0","14.1","-8.97"
"16-12-2022 06:34:01","19.0","14.1","-8.97"
"16-12-2022 06:44:01","19.0","14.1","-8.97"
"16-12-2022 06:54:01","19.0","14.0","-9.07"
"16-12-2022 07:04:01","19.0","14.0","-9.07"
"16-12-2022 07:14:01","19.0","14.0","-9.07"
"16-12-2022 07:24:01","19.0","13.9","-9.16"
"16-12-2022 07:34:01","19.0","13.9","-9.16"
"16-12-2022 07:44:01","19.0","13.9","-9.16"
"16-12-2022 07:54:01","19.0","13.9","-9.16"
"16-12-2022 08:04:01","19.1","13.9","-9.08"
"16-12-2022 08:14:01","19.1","13.9","-9.08"
"16-12-2022 08:24:01","19.1","13.8","-9.17"
"16-12-2022 08:34:01","19.1","13.8","-9.17"
"16-12-2022 08:44:01","19.1","13.8","-9.17"
"16-12-2022 08:54:01","19.1","13.8","-9.17"
"16-12-2022 09:04:01","19.2","13.8","-9.09"
"16-12-2022 09:14:01","19.2","13.7","-9.18"
"16-12-2022 09:24:01","19.2","13.7","-9.18"
"16-12-2022 09:34:01","19.2","13.6","-9.28"
"16-12-2022 09:44:01","19.2","13.6","-9.28"
"16-12-2022 09:54:01","19.2","13.6","-9.28"
"16-12-2022 10:04:01","19.2","13.6","-9.28"
"16-12-2022 10:14:01","19.2","13.6","-9.28"
"16-12-2022 10:24:01","19.2","13.6","-9.28"
"16-12-2022 10:34:01","19.2","13.6","-9.28"
"16-12-2022 10:44:01","19.2","13.6","-9.28"
"16-12-2022 10:54:01","19.3","13.5","-9.29"
"16-12-2022 11:04:01","19.3","13.5","-9.29"
"16-12-2022 11:14:01","19.3","13.5","-9.29"
"16-12-2022 11:24:01","19.3","13.4","-9.38"
"16-12-2022 11:34:01","19.3","13.4","-9.38"
"16-12-2022 11:44:01","19.3","13.4","-9.38"
"16-12-2022 11:54:01","19.3","13.4","-9.38"
"16-12-2022 12:04:01","19.3","13.3","-9.48"
"16-12-2022 12:14:01","19.3","13.3","-9.48"
"16-12-2022 12:24:01","19.3","13.3","-9.48"
"16-12-2022 12:34:01","19.3","13.3","-9.48"
"16-12-2022 12:44:01","19.2","13.3","-9.56"
"16-12-2022 12:54:01","19.2","13.3","-9.56"
"16-12-2022 13:04:01","19.1","13.3","-9.64"
"16-12-2022 13:14:01","19.1","13.3","-9.64"
"16-12-2022 13:24:01","19.1","13.2","-9.73"
"16-12-2022 13:34:01","19.1","13.2","-9.73"
"16-12-2022 13:44:01","19.1","13.2","-9.73"
"16-12-2022 13:54:01","19.1","13.1","-9.83"
"16-12-2022 14:04:01","19.1","13.1","-9.83"
"16-12-2022 14:14:01","19.2","13.1","-9.75"
"16-12-2022 14:24:01","19.2","13.1","-9.75"
"16-12-2022 14:34:01","19.2","13.1","-9.75"
"16-12-2022 14:44:01","19.2","13.0","-9.85"
"16-12-2022 14:54:01","19.2","13.0","-9.85"
"16-12-2022 15:04:01","19.2","13.0","-9.85"
"16-12-2022 15:14:01","19.2","13.0","-9.85"
"16-12-2022 15:24:01","19.2","13.0","-9.85"
"16-12-2022 15:34:01","19.2","13.0","-9.85"
"16-12-2022 15:44:01","19.2","13.0","-9.85"
"16-12-2022 15:54:01","19.3","13.0","-9.77"
"16-12-2022 16:04:01","19.2","12.9","-9.94"
"16-12-2022 16:14:01","19.3","12.9","-9.86"
"16-12-2022 16:24:01","19.2","12.9","-9.94"
"16-12-2022 16:34:01","19.2","12.9","-9.94"
"16-12-2022 16:44:01","19.2","12.8","-10.04"
"16-12-2022 16:54:01","19.2","12.8","-10.04"
"16-12-2022 17:04:01","19.1","12.8","-10.12"
"16-12-2022 17:14:01","19.1","12.8","-10.12"
"16-12-2022 17:24:01","19.0","12.7","-10.30"
"16-12-2022 17:34:01","19.0","12.7","-10.30"
"16-12-2022 17:44:01","19.0","12.7","-10.30"
"16-12-2022 17:54:01","19.0","12.7","-10.30"
"16-12-2022 18:04:01","18.9","12.7","-10.38"
"16-12-2022 18:14:01","18.9","12.7","-10.38"
"16-12-2022 18:24:01","18.9","12.7","-10.38"
"16-12-2022 18:34:01","18.9","12.7","-10.38"
"16-12-2022 18:44:01","18.9","12.7","-10.38"
"16-12-2022 18:54:01","18.9","12.6","-10.48"
"16-12-2022 19:04:01","18.9","12.7","-10.38"
"16-12-2022 19:14:01","18.9","12.6","-10.48"
"16-12-2022 19:24:01","18.9","12.6","-10.48"
"16-12-2022 19:34:01","18.9","12.6","-10.48"
"16-12-2022 19:44:01","18.9","12.6","-10.48"
"16-12-2022 19:54:01","18.9","12.5","-10.58"
"16-12-2022 20:04:01","18.9","12.5","-10.58"
"16-12-2022 20:14:01","18.9","12.5","-10.58"
"16-12-2022 20:24:01","18.9","12.4","-10.68"
"16-12-2022 20:34:01","18.9","12.4","-10.68"
"16-12-2022 20:44:01","18.9","12.4","-10.68"
"16-12-2022 20:54:01","19.0","12.4","-10.60"
"16-12-2022 21:04:01","18.9","12.4","-10.68"
"16-12-2022 21:14:01","18.9","12.4","-10.68"
"16-12-2022 21:24:01","18.9","12.4","-10.68"
"16-12-2022 21:34:01","18.9","12.4","-10.68"
"16-12-2022 21:44:01","18.9","12.4","-10.68"
"16-12-2022 21:54:01","18.9","12.4","-10.68"
"16-12-2022 22:04:01","18.9","12.3","-10.78"
"16-12-2022 22:14:01","18.9","12.3","-10.78"
"16-12-2022 22:24:01","18.9","12.3","-10.78"
"16-12-2022 22:34:01","18.9","12.3","-10.78"
"16-12-2022 22:44:01","18.9","12.3","-10.78"
"16-12-2022 22:54:01","18.9","12.2","-10.88"
"16-12-2022 23:04:01","19.0","12.2","-10.80"
"16-12-2022 23:14:01","18.9","12.2","-10.88"
"16-12-2022 23:24:01","18.9","12.2","-10.88"
"16-12-2022 23:34:01","18.9","12.2","-10.88"
"16-12-2022 23:44:01","18.9","12.1","-10.98"
"16-12-2022 23:54:01","18.9","12.1","-10.98"
"17-12-2022 00:04:01","18.9","12.1","-10.98"
"17-12-2022 00:14:01","18.9","12.1","-10.98"
"17-12-2022 00:24:01","18.9","12.1","-10.98"
"17-12-2022 00:34:01","19.0","12.1","-10.90"
"17-12-2022 00:44:01","18.9","12.1","-10.98"
"17-12-2022 00:54:01","18.9","12.1","-10.98"
"17-12-2022 01:04:01","18.9","12.1","-10.98"
"17-12-2022 01:14:01","18.9","12.1","-10.98"
"17-12-2022 01:24:01","18.9","12.1","-10.98"
"17-12-2022 01:34:01","18.9","12.1","-10.98"
"17-12-2022 01:44:01","18.9","12.0","-11.09"
"17-12-2022 01:54:01","18.9","12.0","-11.09"
"17-12-2022 02:04:01","19.0","12.0","-11.01"
"17-12-2022 02:14:01","18.9","12.0","-11.09"
"17-12-2022 02:24:01","18.9","12.0","-11.09"
"17-12-2022 02:34:01","18.9","11.9","-11.19"
"17-12-2022 02:44:01","18.9","11.9","-11.19"
"17-12-2022 02:54:01","18.9","11.9","-11.19"
"17-12-2022 03:04:01","18.9","11.9","-11.19"
"17-12-2022 03:14:01","18.9","11.9","-11.19"
"17-12-2022 03:24:01","18.9","11.9","-11.19"
"17-12-2022 03:34:01","18.9","11.9","-11.19"
"17-12-2022 03:44:01","18.9","11.8","-11.30"
"17-12-2022 03:54:01","18.9","11.8","-11.30"
"17-12-2022 04:04:01","18.9","11.8","-11.30"
"17-12-2022 04:14:01","18.9","11.8","-11.30"
"17-12-2022 04:24:01","18.9","11.8","-11.30"
"17-12-2022 04:34:01","18.9","11.8","-11.30"
"17-12-2022 04:44:01","18.9","11.8","-11.30"
"17-12-2022 04:54:01","18.9","11.7","-11.40"
"17-12-2022 05:04:01","18.9","11.8","-11.30"
"17-12-2022 05:14:01","18.9","11.7","-11.40"
"17-12-2022 05:24:01","18.9","11.7","-11.40"
"17-12-2022 05:34:01","18.9","11.7","-11.40"
"17-12-2022 05:44:01","18.9","11.7","-11.40"
"17-12-2022 05:54:01","18.9","11.7","-11.40"
"17-12-2022 06:04:01","18.9","11.7","-11.40"
"17-12-2022 06:14:01","18.9","11.7","-11.40"
"17-12-2022 06:24:01","18.9","11.7","-11.40"
"17-12-2022 06:34:01","18.9","11.6","-11.51"
"17-12-2022 06:44:01","18.9","11.6","-11.51"
"17-12-2022 06:54:01","18.9","11.6","-11.51"
"17-12-2022 07:04:01","18.9","11.6","-11.51"
"17-12-2022 07:14:01","18.9","11.6","-11.51"
"17-12-2022 07:24:01","18.9","11.6","-11.51"
"17-12-2022 07:34:01","18.9","11.6","-11.51"
"17-12-2022 07:44:01","18.9","11.6","-11.51"
"17-12-2022 07:54:01","18.9","11.5","-11.62"
"17-12-2022 08:04:01","18.9","11.5","-11.62"
"17-12-2022 08:14:01","18.8","11.5","-11.69"
"17-12-2022 08:24:01","18.9","11.5","-11.62"
"17-12-2022 08:34:01","18.9","11.5","-11.62"
"17-12-2022 08:44:01","18.9","11.4","-11.72"
"17-12-2022 08:54:01","18.9","11.4","-11.72"
"17-12-2022 09:04:01","18.9","11.4","-11.72"
"17-12-2022 09:14:01","18.8","11.4","-11.80"
"17-12-2022 09:24:01","18.8","11.4","-11.80"
"17-12-2022 09:34:01","18.9","11.4","-11.72"
"17-12-2022 09:44:01","18.9","11.4","-11.72"
"17-12-2022 09:54:01","18.9","11.4","-11.72"
"17-12-2022 10:04:01","18.9","11.4","-11.72"
"17-12-2022 10:14:01","18.9","11.4","-11.72"
"17-12-2022 10:24:01","18.9","11.4","-11.72"
"17-12-2022 10:34:01","18.8","11.4","-11.80"
"17-12-2022 10:44:01","18.9","11.4","-11.72"
"17-12-2022 10:54:01","18.9","11.3","-11.83"
"17-12-2022 11:04:01","18.9","11.3","-11.83"
"17-12-2022 11:14:01","18.9","11.3","-11.83"
"17-12-2022 11:24:01","18.9","11.3","-11.83"
"17-12-2022 11:34:01","18.9","11.3","-11.83"
"17-12-2022 11:44:01","18.9","11.3","-11.83"
"17-12-2022 11:54:01","18.9","11.3","-11.83"
"17-12-2022 12:04:01","18.9","11.2","-11.94"
"17-12-2022 12:14:01","18.9","11.2","-11.94"
"17-12-2022 12:24:01","18.9","11.2","-11.94"
"17-12-2022 12:34:01","18.9","11.2","-11.94"
"17-12-2022 12:44:01","18.9","11.2","-11.94"
"17-12-2022 12:54:01","18.9","11.2","-11.94"
"17-12-2022 13:04:01","18.9","11.2","-11.94"
"17-12-2022 13:14:01","18.9","11.2","-11.94"
"17-12-2022 13:24:01","18.9","11.1","-12.06"
"17-12-2022 13:34:01","18.9","11.2","-11.94"
"17-12-2022 13:44:01","18.9","11.1","-12.06"
"17-12-2022 13:54:01","18.9","11.1","-12.06"
"17-12-2022 14:04:01","18.9","11.1","-12.06"
"17-12-2022 14:14:01","18.9","11.1","-12.06"
"17-12-2022 14:24:01","18.9","11.1","-12.06"
"17-12-2022 14:34:01","18.9","11.1","-12.06"
"17-12-2022 14:44:01","18.9","11.1","-12.06"
"17-12-2022 14:54:01","18.9","11.1","-12.06"
"17-12-2022 15:04:01","18.9","11.1","-12.06"
"17-12-2022 15:14:01","18.9","11.1","-12.06"
"17-12-2022 15:24:01","18.9","11.1","-12.06"
"17-12-2022 15:34:01","18.9","11.1","-12.06"
"17-12-2022 15:44:01","18.9","11.0","-12.17"
"17-12-2022 15:54:01","18.9","11.1","-12.06"
"17-12-2022 16:04:01","18.9","11.0","-12.17"
"17-12-2022 16:14:01","18.9","11.0","-12.17"
"17-12-2022 16:24:01","18.9","11.0","-12.17"
"17-12-2022 16:34:01","18.9","11.0","-12.17"
"17-12-2022 16:44:01","18.9","11.0","-12.17"
"17-12-2022 16:54:01","18.9","10.9","-12.28"
"17-12-2022 17:04:01","18.9","11.0","-12.17"
"17-12-2022 17:14:01","18.9","11.0","-12.17"
"17-12-2022 17:24:01","18.9","11.0","-12.17"
"17-12-2022 17:34:01","18.9","10.9","-12.28"
"17-12-2022 17:44:01","18.9","10.9","-12.28"
"17-12-2022 17:54:01","18.9","10.9","-12.28"
"17-12-2022 18:04:01","18.9","10.9","-12.28"
"17-12-2022 18:14:01","18.9","10.9","-12.28"
"17-12-2022 18:24:01","18.9","10.9","-12.28"
"17-12-2022 18:34:01","18.9","10.8","-12.39"
"17-12-2022 18:44:01","18.9","10.9","-12.28"
"17-12-2022 18:54:01","18.9","10.8","-12.39"
"17-12-2022 19:04:01","18.9","10.8","-12.39"
"17-12-2022 19:14:01","18.9","10.8","-12.39"
"17-12-2022 19:24:01","18.9","10.8","-12.39"
"17-12-2022 19:34:01","18.9","10.8","-12.39"
