Start Time: 14-01-2023 00:04:01
End Time: 07-02-2023 18:05:00
Data Number: 3564
Temperature (ºC) Max: 22.6 25-01-2023 09:35:00	 Min: 17.3 07-02-2023 17:05:00	 Avg: 19.48
Relative Humidity (%) Max: 36.4 07-02-2023 17:05:00	 Min: 6.7 14-01-2023 00:04:01	 Avg: 28.98
Dew Point (ºC) Max: 3.25 07-02-2023 16:55:00	 Min: -17.84 14-01-2023 04:04:01	 Avg: 0.80
""
Record Time,Temperature (ºC),Relative Humidity (%),Dew Point (ºC)
"14-01-2023 15:14:01","18.5","12.6","-10.79"
"14-01-2023 15:24:01","18.5","11.4","-12.04"
"14-01-2023 15:34:01","18.5","11.2","-12.25"
"14-01-2023 15:55:00","19.3","19.8","-4.32"
"14-01-2023 16:05:00","19.2","32.6","2.39"
"14-01-2023 16:15:00","19.2","24.4","-1.61"
"14-01-2023 16:25:00","19.3","24.5","-1.47"
"14-01-2023 16:35:00","19.4","24.7","-1.27"
"14-01-2023 16:45:00","19.5","24.9","-1.08"
"14-01-2023 16:55:00","19.5","25.1","-0.97"
"14-01-2023 17:05:00","20.1","25.2","-0.41"
"14-01-2023 17:15:00","21.0","24.9","0.19"
"14-01-2023 17:25:00","21.6","24.7","0.58"
"14-01-2023 17:35:00","21.8","24.7","0.75"
"14-01-2023 17:45:00","21.8","24.9","0.86"
"14-01-2023 17:55:00","21.7","25.1","0.89"
"14-01-2023 18:05:00","21.5","25.4","0.89"
"14-01-2023 18:15:00","21.4","25.6","0.91"
"14-01-2023 18:25:00","21.2","25.8","0.85"
"14-01-2023 18:35:00","21.1","26.0","0.87"
"14-01-2023 18:45:00","21.0","26.2","0.89"
"14-01-2023 18:55:00","20.9","26.3","0.86"
"14-01-2023 19:05:00","20.8","26.5","0.88"
"14-01-2023 19:15:00","20.7","26.5","0.79"
"14-01-2023 19:25:00","20.6","26.7","0.81"
"14-01-2023 19:35:00","20.5","26.8","0.78"
"14-01-2023 19:45:00","20.5","26.9","0.83"
"14-01-2023 19:55:00","20.4","26.9","0.74"
"14-01-2023 20:05:00","20.4","27.0","0.80"
"14-01-2023 20:15:00","20.3","27.1","0.76"
"14-01-2023 20:25:00","20.3","27.1","0.76"
"14-01-2023 20:35:00","20.2","27.2","0.73"
"14-01-2023 20:45:00","20.2","27.2","0.73"
"14-01-2023 20:55:00","20.2","27.3","0.78"
"14-01-2023 21:05:00","20.2","27.3","0.78"
"14-01-2023 21:15:00","20.1","27.3","0.69"
"14-01-2023 21:25:00","20.1","27.4","0.74"
"14-01-2023 21:35:00","20.1","27.4","0.74"
"14-01-2023 21:45:00","20.0","27.5","0.71"
"14-01-2023 21:55:00","20.0","27.5","0.71"
"14-01-2023 22:05:00","20.0","27.5","0.71"
"14-01-2023 22:15:00","20.0","27.6","0.76"
"14-01-2023 22:25:00","20.0","27.6","0.76"
"14-01-2023 22:35:00","20.0","27.7","0.81"
"14-01-2023 22:45:00","19.9","27.7","0.72"
"14-01-2023 22:55:00","19.9","27.7","0.72"
"14-01-2023 23:05:00","19.9","27.7","0.72"
"14-01-2023 23:15:00","19.9","27.7","0.72"
"14-01-2023 23:25:00","19.9","27.8","0.77"
"14-01-2023 23:35:00","19.9","27.8","0.77"
"14-01-2023 23:45:00","19.9","27.9","0.82"
"14-01-2023 23:55:00","19.9","27.8","0.77"
"15-01-2023 00:05:00","19.9","27.9","0.82"
"15-01-2023 00:15:00","19.8","27.9","0.74"
"15-01-2023 00:25:00","19.8","28.0","0.79"
"15-01-2023 00:35:00","19.8","28.0","0.79"
"15-01-2023 00:45:00","19.8","28.0","0.79"
"15-01-2023 00:55:00","19.8","28.0","0.79"
"15-01-2023 01:05:00","19.8","28.0","0.79"
"15-01-2023 01:15:00","19.8","28.0","0.79"
"15-01-2023 01:25:00","19.8","28.0","0.79"
"15-01-2023 01:35:00","19.8","28.1","0.84"
"15-01-2023 01:45:00","19.8","28.1","0.84"
"15-01-2023 01:55:00","19.8","28.1","0.84"
"15-01-2023 02:05:00","19.8","28.1","0.84"
"15-01-2023 02:15:00","19.8","28.1","0.84"
"15-01-2023 02:25:00","19.8","28.2","0.88"
"15-01-2023 02:35:00","19.8","28.2","0.88"
"15-01-2023 02:45:00","19.8","28.2","0.88"
"15-01-2023 02:55:00","19.8","28.2","0.88"
"15-01-2023 03:05:00","19.8","28.2","0.88"
"15-01-2023 03:15:00","19.8","28.2","0.88"
"15-01-2023 03:25:00","19.8","28.2","0.88"
"15-01-2023 03:35:00","19.8","28.2","0.88"
"15-01-2023 03:45:00","19.8","28.3","0.93"
"15-01-2023 03:55:00","19.8","28.2","0.88"
"15-01-2023 04:05:00","19.8","28.3","0.93"
"15-01-2023 04:15:00","19.8","28.3","0.93"
"15-01-2023 04:25:00","19.8","28.3","0.93"
"15-01-2023 04:35:00","19.8","28.3","0.93"
"15-01-2023 04:45:00","19.8","28.3","0.93"
"15-01-2023 04:55:00","19.8","28.3","0.93"
"15-01-2023 05:05:00","19.8","28.4","0.98"
"15-01-2023 05:15:00","19.8","28.4","0.98"
"15-01-2023 05:25:00","19.8","28.4","0.98"
"15-01-2023 05:35:00","19.8","28.4","0.98"
"15-01-2023 05:45:00","19.8","28.4","0.98"
"15-01-2023 05:55:00","19.8","28.4","0.98"
"15-01-2023 06:05:00","19.8","28.4","0.98"
"15-01-2023 06:15:00","19.8","28.4","0.98"
"15-01-2023 06:25:00","19.8","28.4","0.98"
"15-01-2023 06:35:00","19.8","28.4","0.98"
"15-01-2023 06:45:00","19.8","28.4","0.98"
"15-01-2023 06:55:00","19.8","28.4","0.98"
"15-01-2023 07:05:00","19.8","28.5","1.03"
"15-01-2023 07:15:00","19.8","28.5","1.03"
"15-01-2023 07:25:00","19.7","28.5","0.94"
"15-01-2023 07:35:00","19.7","28.5","0.94"
"15-01-2023 07:45:00","19.8","28.5","1.03"
"15-01-2023 07:55:00","19.7","28.5","0.94"
"15-01-2023 08:05:00","19.7","28.5","0.94"
"15-01-2023 08:15:00","19.7","28.5","0.94"
"15-01-2023 08:25:00","19.8","28.5","1.03"
"15-01-2023 08:35:00","19.8","28.5","1.03"
"15-01-2023 08:45:00","19.7","28.5","0.94"
"15-01-2023 08:55:00","19.7","28.5","0.94"
"15-01-2023 09:05:00","19.8","28.6","1.08"
"15-01-2023 09:15:00","19.8","28.6","1.08"
"15-01-2023 09:25:00","19.8","28.6","1.08"
"15-01-2023 09:35:00","19.8","28.6","1.08"
"15-01-2023 09:45:00","19.8","28.6","1.08"
"15-01-2023 09:55:00","19.8","28.6","1.08"
"15-01-2023 10:05:00","19.8","28.6","1.08"
"15-01-2023 10:15:00","19.8","28.6","1.08"
"15-01-2023 10:25:00","19.7","28.6","0.99"
"15-01-2023 10:35:00","19.8","28.7","1.13"
"15-01-2023 10:45:00","19.8","28.7","1.13"
"15-01-2023 10:55:00","19.7","28.7","1.04"
"15-01-2023 11:05:00","19.7","28.7","1.04"
"15-01-2023 11:15:00","19.7","28.7","1.04"
"15-01-2023 11:25:00","19.7","28.7","1.04"
"15-01-2023 11:35:00","19.7","28.7","1.04"
"15-01-2023 11:45:00","19.8","28.7","1.13"
"15-01-2023 11:55:00","19.7","28.7","1.04"
"15-01-2023 12:05:00","19.7","28.7","1.04"
"15-01-2023 12:15:00","19.8","28.7","1.13"
"15-01-2023 12:25:00","19.7","28.7","1.04"
"15-01-2023 12:35:00","19.7","28.7","1.04"
"15-01-2023 12:45:00","19.7","28.7","1.04"
"15-01-2023 12:55:00","19.7","28.7","1.04"
"15-01-2023 13:05:00","19.7","28.7","1.04"
"15-01-2023 13:15:00","19.7","28.7","1.04"
"15-01-2023 13:25:00","19.7","28.7","1.04"
"15-01-2023 13:35:00","19.8","28.7","1.13"
"15-01-2023 13:45:00","19.7","28.7","1.04"
"15-01-2023 13:55:00","19.7","28.7","1.04"
"15-01-2023 14:05:00","19.7","28.7","1.04"
"15-01-2023 14:15:00","19.7","28.7","1.04"
"15-01-2023 14:25:00","19.7","28.8","1.09"
"15-01-2023 14:35:00","19.7","28.7","1.04"
"15-01-2023 14:45:00","19.7","28.8","1.09"
"15-01-2023 14:55:00","19.7","28.7","1.04"
"15-01-2023 15:05:00","19.7","28.8","1.09"
"15-01-2023 15:15:00","19.7","28.8","1.09"
"15-01-2023 15:25:00","19.7","28.8","1.09"
"15-01-2023 15:35:00","19.7","28.8","1.09"
"15-01-2023 15:45:00","19.7","28.8","1.09"
"15-01-2023 15:55:00","19.7","28.8","1.09"
"15-01-2023 16:05:00","19.7","28.8","1.09"
"15-01-2023 16:15:00","19.7","28.8","1.09"
"15-01-2023 16:25:00","19.7","28.8","1.09"
"15-01-2023 16:35:00","19.7","28.8","1.09"
"15-01-2023 16:45:00","19.7","28.8","1.09"
"15-01-2023 16:55:00","19.7","28.8","1.09"
"15-01-2023 17:05:00","19.7","28.8","1.09"
"15-01-2023 17:15:00","19.7","28.8","1.09"
"15-01-2023 17:25:00","19.7","28.8","1.09"
"15-01-2023 17:35:00","19.7","28.8","1.09"
"15-01-2023 17:45:00","19.7","28.8","1.09"
"15-01-2023 17:55:00","19.7","28.8","1.09"
"15-01-2023 18:05:00","19.7","28.8","1.09"
"15-01-2023 18:15:00","19.7","28.9","1.14"
"15-01-2023 18:25:00","19.7","28.9","1.14"
"15-01-2023 18:35:00","19.7","28.9","1.14"
"15-01-2023 18:45:00","19.7","28.9","1.14"
"15-01-2023 18:55:00","19.7","28.9","1.14"
"15-01-2023 19:05:00","19.7","28.9","1.14"
"15-01-2023 19:15:00","19.7","28.9","1.14"
"15-01-2023 19:25:00","19.7","28.9","1.14"
"15-01-2023 19:35:00","19.6","28.9","1.05"
"15-01-2023 19:45:00","19.7","28.9","1.14"
"15-01-2023 19:55:00","19.7","28.9","1.14"
"15-01-2023 20:05:00","19.7","28.9","1.14"
"15-01-2023 20:15:00","19.7","28.9","1.14"
"15-01-2023 20:25:00","19.6","28.9","1.05"
"15-01-2023 20:35:00","19.7","28.9","1.14"
"15-01-2023 20:45:00","19.6","28.9","1.05"
"15-01-2023 20:55:00","19.6","28.9","1.05"
"15-01-2023 21:05:00","19.6","28.9","1.05"
"15-01-2023 21:15:00","19.6","28.9","1.05"
"15-01-2023 21:25:00","19.6","28.9","1.05"
"15-01-2023 21:35:00","19.6","28.9","1.05"
"15-01-2023 21:45:00","19.6","28.9","1.05"
"15-01-2023 21:55:00","19.6","28.9","1.05"
"15-01-2023 22:05:00","19.6","28.9","1.05"
"15-01-2023 22:15:00","19.6","28.9","1.05"
"15-01-2023 22:25:00","19.6","28.9","1.05"
"15-01-2023 22:35:00","19.6","28.9","1.05"
"15-01-2023 22:45:00","19.6","28.9","1.05"
"15-01-2023 22:55:00","19.7","28.9","1.14"
"15-01-2023 23:05:00","19.6","28.9","1.05"
"15-01-2023 23:15:00","19.6","28.9","1.05"
"15-01-2023 23:25:00","19.6","28.9","1.05"
"15-01-2023 23:35:00","19.6","28.9","1.05"
"15-01-2023 23:45:00","19.6","28.9","1.05"
"15-01-2023 23:55:00","19.6","28.9","1.05"
"16-01-2023 00:05:00","19.6","28.9","1.05"
"16-01-2023 00:15:00","19.6","28.9","1.05"
"16-01-2023 00:25:00","19.6","28.9","1.05"
"16-01-2023 00:35:00","19.6","28.9","1.05"
"16-01-2023 00:45:00","19.6","28.9","1.05"
"16-01-2023 00:55:00","19.6","28.9","1.05"
"16-01-2023 01:05:00","19.6","28.9","1.05"
"16-01-2023 01:15:00","19.6","29.0","1.10"
"16-01-2023 01:25:00","19.6","29.0","1.10"
"16-01-2023 01:35:00","19.6","28.9","1.05"
"16-01-2023 01:45:00","19.6","29.0","1.10"
"16-01-2023 01:55:00","19.6","29.0","1.10"
"16-01-2023 02:05:00","19.6","28.9","1.05"
"16-01-2023 02:15:00","19.6","29.0","1.10"
"16-01-2023 02:25:00","19.6","29.0","1.10"
"16-01-2023 02:35:00","19.6","29.0","1.10"
"16-01-2023 02:45:00","19.6","29.0","1.10"
"16-01-2023 02:55:00","19.6","29.0","1.10"
"16-01-2023 03:05:00","19.6","29.0","1.10"
"16-01-2023 03:15:00","19.6","29.0","1.10"
"16-01-2023 03:25:00","19.6","29.0","1.10"
"16-01-2023 03:35:00","19.6","29.0","1.10"
"16-01-2023 03:45:00","19.6","29.0","1.10"
"16-01-2023 03:55:00","19.6","29.0","1.10"
"16-01-2023 04:05:00","19.6","29.0","1.10"
"16-01-2023 04:15:00","19.5","29.0","1.01"
"16-01-2023 04:25:00","19.6","29.0","1.10"
"16-01-2023 04:35:00","19.6","29.0","1.10"
"16-01-2023 04:45:00","19.6","29.0","1.10"
"16-01-2023 04:55:00","19.6","29.0","1.10"
"16-01-2023 05:05:00","19.6","29.0","1.10"
"16-01-2023 05:15:00","19.6","29.0","1.10"
"16-01-2023 05:25:00","19.6","29.0","1.10"
"16-01-2023 05:35:00","19.6","29.0","1.10"
"16-01-2023 05:45:00","19.6","29.0","1.10"
"16-01-2023 05:55:00","19.5","29.0","1.01"
"16-01-2023 06:05:00","19.6","29.0","1.10"
"16-01-2023 06:15:00","19.6","29.0","1.10"
"16-01-2023 06:25:00","19.5","29.0","1.01"
"16-01-2023 06:35:00","19.5","29.0","1.01"
"16-01-2023 06:45:00","19.5","29.0","1.01"
"16-01-2023 06:55:00","19.5","29.0","1.01"
"16-01-2023 07:05:00","19.5","29.0","1.01"
"16-01-2023 07:15:00","19.6","29.0","1.10"
"16-01-2023 07:25:00","19.5","29.0","1.01"
"16-01-2023 07:35:00","19.6","29.0","1.10"
"16-01-2023 07:45:00","19.5","29.0","1.01"
"16-01-2023 07:55:00","19.5","29.0","1.01"
"16-01-2023 08:05:00","19.6","29.0","1.10"
"16-01-2023 08:15:00","19.6","29.0","1.10"
"16-01-2023 08:25:00","19.5","29.0","1.01"
"16-01-2023 08:35:00","19.5","29.0","1.01"
"16-01-2023 08:45:00","19.5","29.1","1.06"
"16-01-2023 08:55:00","19.5","29.0","1.01"
"16-01-2023 09:05:00","19.7","29.1","1.23"
"16-01-2023 09:15:00","20.2","28.8","1.52"
"16-01-2023 09:25:00","20.6","28.6","1.77"
"16-01-2023 09:35:00","20.7","28.4","1.76"
"16-01-2023 09:45:00","20.7","28.4","1.76"
"16-01-2023 09:55:00","20.7","28.4","1.76"
"16-01-2023 10:05:00","20.7","28.5","1.80"
"16-01-2023 10:15:00","20.6","28.6","1.77"
"16-01-2023 10:25:00","20.6","28.6","1.77"
"16-01-2023 10:35:00","20.5","28.6","1.68"
"16-01-2023 10:45:00","20.5","28.7","1.73"
"16-01-2023 10:55:00","20.4","28.8","1.69"
"16-01-2023 11:05:00","20.4","28.8","1.69"
"16-01-2023 11:15:00","20.4","28.8","1.69"
"16-01-2023 11:25:00","20.3","28.8","1.61"
"16-01-2023 11:35:00","20.2","28.9","1.57"
"16-01-2023 11:45:00","20.2","28.9","1.57"
"16-01-2023 11:55:00","20.1","28.9","1.48"
"16-01-2023 12:05:00","20.1","28.9","1.48"
"16-01-2023 12:15:00","20.1","29.0","1.53"
"16-01-2023 12:25:00","20.1","29.0","1.53"
"16-01-2023 12:35:00","20.1","29.0","1.53"
"16-01-2023 12:45:00","20.0","29.0","1.44"
"16-01-2023 12:55:00","20.0","29.0","1.44"
"16-01-2023 13:05:00","20.0","29.0","1.44"
"16-01-2023 13:15:00","20.0","29.0","1.44"
"16-01-2023 13:25:00","20.0","29.0","1.44"
"16-01-2023 13:35:00","20.0","29.0","1.44"
"16-01-2023 13:45:00","20.0","29.0","1.44"
"16-01-2023 13:55:00","20.0","29.0","1.44"
"16-01-2023 14:05:00","19.9","28.9","1.31"
"16-01-2023 14:15:00","19.9","29.0","1.36"
"16-01-2023 14:25:00","19.9","29.0","1.36"
"16-01-2023 14:35:00","19.9","29.0","1.36"
"16-01-2023 14:45:00","19.8","29.0","1.27"
"16-01-2023 14:55:00","19.8","29.0","1.27"
"16-01-2023 15:05:00","19.8","29.0","1.27"
"16-01-2023 15:15:00","19.8","29.1","1.32"
"16-01-2023 15:25:00","19.8","29.1","1.32"
"16-01-2023 15:35:00","19.8","29.1","1.32"
"16-01-2023 15:45:00","19.7","29.1","1.23"
"16-01-2023 15:55:00","19.7","29.1","1.23"
"16-01-2023 16:05:00","19.7","29.1","1.23"
"16-01-2023 16:15:00","19.8","29.1","1.32"
"16-01-2023 16:25:00","19.8","29.1","1.32"
"16-01-2023 16:35:00","19.8","29.1","1.32"
"16-01-2023 16:45:00","19.8","29.1","1.32"
"16-01-2023 16:55:00","19.7","29.1","1.23"
"16-01-2023 17:05:00","19.7","29.1","1.23"
"16-01-2023 17:15:00","19.7","29.1","1.23"
"16-01-2023 17:25:00","19.7","29.1","1.23"
"16-01-2023 17:35:00","19.7","29.1","1.23"
"16-01-2023 17:45:00","19.7","29.1","1.23"
"16-01-2023 17:55:00","19.7","29.1","1.23"
"16-01-2023 18:05:00","19.7","29.1","1.23"
"16-01-2023 18:15:00","19.7","29.1","1.23"
"16-01-2023 18:25:00","19.6","29.1","1.15"
"16-01-2023 18:35:00","19.6","29.1","1.15"
"16-01-2023 18:45:00","19.6","29.1","1.15"
"16-01-2023 18:55:00","19.6","29.1","1.15"
"16-01-2023 19:05:00","19.7","29.2","1.28"
"16-01-2023 19:15:00","20.3","28.9","1.66"
"16-01-2023 19:25:00","20.7","28.6","1.85"
"16-01-2023 19:35:00","21.0","28.5","2.06"
"16-01-2023 19:45:00","21.1","28.4","2.10"
"16-01-2023 19:55:00","21.1","28.4","2.10"
"16-01-2023 20:05:00","21.1","28.4","2.10"
"16-01-2023 20:15:00","21.0","28.5","2.06"
"16-01-2023 20:25:00","21.0","28.6","2.11"
"16-01-2023 20:35:00","20.9","28.6","2.02"
"16-01-2023 20:45:00","20.8","28.7","1.99"
"16-01-2023 20:55:00","20.7","28.8","1.95"
"16-01-2023 21:05:00","20.7","28.8","1.95"
"16-01-2023 21:15:00","20.6","28.9","1.91"
"16-01-2023 21:25:00","20.5","28.9","1.83"
"16-01-2023 21:35:00","20.5","28.9","1.83"
"16-01-2023 21:45:00","20.4","29.0","1.79"
"16-01-2023 21:55:00","20.3","29.0","1.70"
"16-01-2023 22:05:00","20.3","29.0","1.70"
"16-01-2023 22:15:00","20.2","29.0","1.62"
"16-01-2023 22:25:00","20.2","29.0","1.62"
"16-01-2023 22:35:00","20.1","29.1","1.58"
"16-01-2023 22:45:00","20.1","29.1","1.58"
"16-01-2023 22:55:00","20.0","29.1","1.49"
"16-01-2023 23:05:00","20.0","29.1","1.49"
"16-01-2023 23:15:00","19.9","29.2","1.45"
"16-01-2023 23:25:00","19.9","29.1","1.41"
"16-01-2023 23:35:00","19.9","29.2","1.45"
"16-01-2023 23:45:00","19.8","29.2","1.37"
"16-01-2023 23:55:00","19.8","29.2","1.37"
"17-01-2023 00:05:00","19.8","29.1","1.32"
"17-01-2023 00:15:00","19.8","29.1","1.32"
"17-01-2023 00:25:00","19.8","29.1","1.32"
"17-01-2023 00:35:00","19.8","29.1","1.32"
"17-01-2023 00:45:00","19.7","29.1","1.23"
"17-01-2023 00:55:00","19.7","29.1","1.23"
"17-01-2023 01:05:00","19.7","29.1","1.23"
"17-01-2023 01:15:00","19.7","29.1","1.23"
"17-01-2023 01:25:00","19.7","29.2","1.28"
"17-01-2023 01:35:00","19.7","29.2","1.28"
"17-01-2023 01:45:00","19.7","29.2","1.28"
"17-01-2023 01:55:00","19.6","29.2","1.19"
"17-01-2023 02:05:00","19.6","29.2","1.19"
"17-01-2023 02:15:00","19.6","29.2","1.19"
"17-01-2023 02:25:00","19.6","29.2","1.19"
"17-01-2023 02:35:00","19.6","29.2","1.19"
"17-01-2023 02:45:00","19.6","29.2","1.19"
"17-01-2023 02:55:00","19.6","29.2","1.19"
"17-01-2023 03:05:00","19.6","29.2","1.19"
"17-01-2023 03:15:00","19.6","29.2","1.19"
"17-01-2023 03:25:00","19.6","29.2","1.19"
"17-01-2023 03:35:00","19.6","29.2","1.19"
"17-01-2023 03:45:00","19.6","29.2","1.19"
"17-01-2023 03:55:00","19.6","29.2","1.19"
"17-01-2023 04:05:00","19.6","29.2","1.19"
"17-01-2023 04:15:00","19.6","29.2","1.19"
"17-01-2023 04:25:00","19.6","29.2","1.19"
"17-01-2023 04:35:00","19.6","29.2","1.19"
"17-01-2023 04:45:00","19.6","29.2","1.19"
"17-01-2023 04:55:00","19.6","29.2","1.19"
"17-01-2023 05:05:00","19.6","29.2","1.19"
"17-01-2023 05:15:00","19.6","29.2","1.19"
"17-01-2023 05:25:00","19.5","29.2","1.11"
"17-01-2023 05:35:00","19.6","29.2","1.19"
"17-01-2023 05:45:00","19.5","29.2","1.11"
"17-01-2023 05:55:00","19.5","29.2","1.11"
"17-01-2023 06:05:00","19.5","29.2","1.11"
"17-01-2023 06:15:00","19.5","29.2","1.11"
"17-01-2023 06:25:00","19.6","29.2","1.19"
"17-01-2023 06:35:00","19.5","29.2","1.11"
"17-01-2023 06:45:00","19.5","29.2","1.11"
"17-01-2023 06:55:00","19.5","29.2","1.11"
"17-01-2023 07:05:00","19.5","29.2","1.11"
"17-01-2023 07:15:00","19.5","29.2","1.11"
"17-01-2023 07:25:00","19.5","29.2","1.11"
"17-01-2023 07:35:00","19.5","29.2","1.11"
"17-01-2023 07:45:00","19.5","29.2","1.11"
"17-01-2023 07:55:00","19.5","29.2","1.11"
"17-01-2023 08:05:00","19.5","29.2","1.11"
"17-01-2023 08:15:00","19.5","29.2","1.11"
"17-01-2023 08:25:00","19.5","29.2","1.11"
"17-01-2023 08:35:00","19.5","29.2","1.11"
"17-01-2023 08:45:00","19.5","29.3","1.16"
"17-01-2023 08:55:00","19.5","29.2","1.11"
"17-01-2023 09:05:00","19.6","29.2","1.19"
"17-01-2023 09:15:00","19.8","29.1","1.32"
"17-01-2023 09:25:00","20.1","29.0","1.53"
"17-01-2023 09:35:00","20.2","28.9","1.57"
"17-01-2023 09:45:00","20.3","28.8","1.61"
"17-01-2023 09:55:00","20.4","28.8","1.69"
"17-01-2023 10:05:00","20.4","28.8","1.69"
"17-01-2023 10:15:00","20.3","28.8","1.61"
"17-01-2023 10:25:00","20.3","28.8","1.61"
