Start Time: 01-11-2023 13:39:45
End Time: 22-11-2023 13:19:45
Data Number: 3023
Temperature (ºC) Max: 22.2 01-11-2023 15:19:45	 Min: 20.1 03-11-2023 10:29:45	 Avg: 20.35
Relative Humidity (%) Max: 73.4 02-11-2023 14:39:45	 Min: 48.3 01-11-2023 15:29:45	 Avg: 70.88
Dew Point (ºC) Max: 15.58 02-11-2023 14:39:45	 Min: 10.65 01-11-2023 13:49:45	 Avg: 14.89
""
Record Time,Temperature (ºC),Relative Humidity (%),Dew Point (ºC)
"01-11-2023 19:29:45","20.3","72.7","15.24"
"01-11-2023 19:39:45","20.3","72.7","15.24"
"01-11-2023 19:49:45","20.3","72.7","15.24"
"01-11-2023 19:59:45","20.3","72.8","15.26"
"01-11-2023 20:09:45","20.3","72.7","15.24"
"01-11-2023 20:19:45","20.3","72.7","15.24"
"01-11-2023 20:29:45","20.3","72.7","15.24"
"01-11-2023 20:39:45","20.3","72.7","15.24"
"01-11-2023 20:49:45","20.3","72.7","15.24"
"01-11-2023 20:59:45","20.3","72.6","15.22"
"01-11-2023 21:09:45","20.3","72.6","15.22"
"01-11-2023 21:19:45","20.3","72.7","15.24"
"01-11-2023 21:29:45","20.3","72.6","15.22"
"01-11-2023 21:39:45","20.3","72.6","15.22"
"01-11-2023 21:49:45","20.3","72.6","15.22"
"01-11-2023 21:59:45","20.3","72.6","15.22"
"01-11-2023 22:09:45","20.3","72.6","15.22"
"01-11-2023 22:19:45","20.3","72.6","15.22"
"01-11-2023 22:29:45","20.3","72.6","15.22"
"01-11-2023 22:39:45","20.3","72.6","15.22"
"01-11-2023 22:49:45","20.3","72.6","15.22"
"01-11-2023 22:59:45","20.3","72.5","15.20"
"01-11-2023 23:09:45","20.3","72.5","15.20"
"01-11-2023 23:19:45","20.3","72.5","15.20"
"01-11-2023 23:29:45","20.3","72.5","15.20"
"01-11-2023 23:39:45","20.3","72.5","15.20"
"01-11-2023 23:49:45","20.3","72.5","15.20"
"01-11-2023 23:59:45","20.3","72.5","15.20"
"02-11-2023 00:09:45","20.3","72.5","15.20"
"02-11-2023 00:19:45","20.3","72.5","15.20"
"02-11-2023 00:29:45","20.3","72.4","15.17"
"02-11-2023 00:39:45","20.3","72.5","15.20"
"02-11-2023 00:49:45","20.3","72.4","15.17"
"02-11-2023 00:59:45","20.3","72.4","15.17"
"02-11-2023 01:09:45","20.3","72.4","15.17"
"02-11-2023 01:19:45","20.3","72.4","15.17"
"02-11-2023 01:29:45","20.3","72.4","15.17"
"02-11-2023 01:39:45","20.3","72.3","15.15"
"02-11-2023 01:49:45","20.3","72.3","15.15"
"02-11-2023 01:59:45","20.3","72.3","15.15"
"02-11-2023 02:09:45","20.3","72.3","15.15"
"02-11-2023 02:19:45","20.3","72.2","15.13"
"02-11-2023 02:29:45","20.3","72.2","15.13"
"02-11-2023 02:39:45","20.3","72.2","15.13"
"02-11-2023 02:49:45","20.3","72.2","15.13"
"02-11-2023 02:59:45","20.3","72.2","15.13"
"02-11-2023 03:09:45","20.3","72.2","15.13"
"02-11-2023 03:19:45","20.3","72.2","15.13"
"02-11-2023 03:29:45","20.3","72.1","15.11"
"02-11-2023 03:39:45","20.3","72.1","15.11"
"02-11-2023 03:49:45","20.3","72.1","15.11"
"02-11-2023 03:59:45","20.3","72.1","15.11"
"02-11-2023 04:09:45","20.3","72.0","15.09"
"02-11-2023 04:19:45","20.3","72.0","15.09"
"02-11-2023 04:29:45","20.3","72.0","15.09"
"02-11-2023 04:39:45","20.3","72.0","15.09"
"02-11-2023 04:49:45","20.3","72.0","15.09"
"02-11-2023 04:59:45","20.3","72.0","15.09"
"02-11-2023 05:09:45","20.3","72.0","15.09"
"02-11-2023 05:19:45","20.3","71.9","15.07"
"02-11-2023 05:29:45","20.3","72.0","15.09"
"02-11-2023 05:39:45","20.3","71.9","15.07"
"02-11-2023 05:49:45","20.3","71.9","15.07"
"02-11-2023 05:59:45","20.3","71.9","15.07"
"02-11-2023 06:09:45","20.3","71.8","15.04"
"02-11-2023 06:19:45","20.3","71.8","15.04"
"02-11-2023 06:29:45","20.3","71.8","15.04"
"02-11-2023 06:39:45","20.3","71.8","15.04"
"02-11-2023 06:49:45","20.3","71.7","15.02"
"02-11-2023 06:59:45","20.3","71.7","15.02"
"02-11-2023 07:09:45","20.3","71.8","15.04"
"02-11-2023 07:19:45","20.3","71.8","15.04"
"02-11-2023 07:29:45","20.3","71.8","15.04"
"02-11-2023 07:39:45","20.3","71.8","15.04"
"02-11-2023 07:49:45","20.3","71.8","15.04"
"02-11-2023 07:59:45","20.3","71.8","15.04"
"02-11-2023 08:09:45","20.3","71.8","15.04"
"02-11-2023 08:19:45","20.3","71.8","15.04"
"02-11-2023 08:29:45","20.3","71.8","15.04"
"02-11-2023 08:39:45","20.3","71.8","15.04"
"02-11-2023 08:49:45","20.3","71.8","15.04"
"02-11-2023 08:59:45","20.3","71.8","15.04"
"02-11-2023 09:09:45","20.2","71.8","14.95"
"02-11-2023 09:19:45","20.2","71.9","14.97"
"02-11-2023 09:29:45","20.2","71.9","14.97"
"02-11-2023 09:39:45","20.2","72.0","14.99"
"02-11-2023 09:49:45","20.2","72.0","14.99"
"02-11-2023 09:59:45","20.3","72.0","15.09"
"02-11-2023 10:09:45","20.2","72.1","15.01"
"02-11-2023 10:19:45","20.2","72.1","15.01"
"02-11-2023 10:29:45","20.2","72.1","15.01"
"02-11-2023 10:39:45","20.2","72.1","15.01"
"02-11-2023 10:49:45","20.2","72.1","15.01"
"02-11-2023 10:59:45","20.2","72.1","15.01"
"02-11-2023 11:09:45","20.2","72.2","15.04"
"02-11-2023 11:19:45","20.2","72.2","15.04"
"02-11-2023 11:29:45","20.2","72.2","15.04"
"02-11-2023 11:39:45","20.2","72.2","15.04"
"02-11-2023 11:49:45","20.2","72.2","15.04"
"02-11-2023 11:59:45","20.2","72.3","15.06"
"02-11-2023 12:09:45","20.2","72.3","15.06"
"02-11-2023 12:19:45","20.2","72.3","15.06"
"02-11-2023 12:29:45","20.2","72.4","15.08"
"02-11-2023 12:39:45","20.2","72.4","15.08"
"02-11-2023 12:49:45","20.2","72.4","15.08"
"02-11-2023 12:59:45","20.2","72.4","15.08"
"02-11-2023 13:09:45","20.3","72.4","15.17"
"02-11-2023 13:19:45","20.3","72.4","15.17"
"02-11-2023 13:29:45","20.3","72.4","15.17"
"02-11-2023 13:39:45","20.3","72.3","15.15"
"02-11-2023 13:49:45","20.3","72.2","15.13"
"02-11-2023 13:59:45","20.3","71.8","15.04"
"02-11-2023 14:09:45","20.3","72.3","15.15"
"02-11-2023 14:19:45","20.4","72.7","15.34"
"02-11-2023 14:29:45","20.4","73.2","15.44"
"02-11-2023 14:39:45","20.5","73.4","15.58"
"02-11-2023 14:49:45","20.5","73.0","15.50"
"02-11-2023 14:59:45","20.5","72.7","15.43"
"02-11-2023 15:09:45","20.5","72.4","15.37"
"02-11-2023 15:19:45","20.4","72.1","15.21"
"02-11-2023 15:29:45","20.4","72.0","15.18"
"02-11-2023 15:39:45","20.4","72.1","15.21"
"02-11-2023 15:49:45","20.4","72.3","15.25"
"02-11-2023 15:59:45","20.5","72.3","15.34"
"02-11-2023 16:09:45","20.5","72.4","15.37"
"02-11-2023 16:19:45","20.5","72.5","15.39"
"02-11-2023 16:29:45","20.5","72.5","15.39"
"02-11-2023 16:39:45","20.5","72.5","15.39"
"02-11-2023 16:49:45","20.5","72.6","15.41"
"02-11-2023 16:59:45","20.5","72.6","15.41"
"02-11-2023 17:09:45","20.5","72.7","15.43"
"02-11-2023 17:19:45","20.5","72.7","15.43"
"02-11-2023 17:29:45","20.5","72.4","15.37"
"02-11-2023 17:39:45","20.4","72.0","15.18"
"02-11-2023 17:49:45","20.4","71.9","15.16"
"02-11-2023 17:59:45","20.4","71.9","15.16"
"02-11-2023 18:09:45","20.4","72.0","15.18"
"02-11-2023 18:19:45","20.4","72.1","15.21"
"02-11-2023 18:29:45","20.4","72.2","15.23"
"02-11-2023 18:39:45","20.4","72.2","15.23"
"02-11-2023 18:49:45","20.4","72.3","15.25"
"02-11-2023 18:59:45","20.4","72.5","15.29"
"02-11-2023 19:09:45","20.5","72.5","15.39"
"02-11-2023 19:19:45","20.5","72.7","15.43"
"02-11-2023 19:29:45","20.5","72.7","15.43"
"02-11-2023 19:39:45","20.5","72.5","15.39"
"02-11-2023 19:49:45","20.5","72.4","15.37"
"02-11-2023 19:59:45","20.5","72.5","15.39"
"02-11-2023 20:09:45","20.5","72.1","15.30"
"02-11-2023 20:19:45","20.5","71.8","15.24"
"02-11-2023 20:29:45","20.4","71.8","15.14"
"02-11-2023 20:39:45","20.4","71.9","15.16"
"02-11-2023 20:49:45","20.4","72.0","15.18"
"02-11-2023 20:59:45","20.4","72.0","15.18"
"02-11-2023 21:09:45","20.4","72.1","15.21"
"02-11-2023 21:19:45","20.4","72.1","15.21"
"02-11-2023 21:29:45","20.4","72.1","15.21"
"02-11-2023 21:39:45","20.4","72.2","15.23"
"02-11-2023 21:49:45","20.4","72.2","15.23"
"02-11-2023 21:59:45","20.4","72.2","15.23"
"02-11-2023 22:09:45","20.4","72.2","15.23"
"02-11-2023 22:19:45","20.4","72.2","15.23"
"02-11-2023 22:29:45","20.4","72.2","15.23"
"02-11-2023 22:39:45","20.4","72.2","15.23"
"02-11-2023 22:49:45","20.4","72.2","15.23"
"02-11-2023 22:59:45","20.4","72.2","15.23"
"02-11-2023 23:09:45","20.4","72.2","15.23"
"02-11-2023 23:19:45","20.4","72.2","15.23"
"02-11-2023 23:29:45","20.4","72.2","15.23"
"02-11-2023 23:39:45","20.4","72.2","15.23"
"02-11-2023 23:49:45","20.4","72.2","15.23"
"02-11-2023 23:59:45","20.4","72.2","15.23"
"03-11-2023 00:09:45","20.4","72.2","15.23"
"03-11-2023 00:19:45","20.4","72.2","15.23"
"03-11-2023 00:29:45","20.4","72.2","15.23"
"03-11-2023 00:39:45","20.4","72.2","15.23"
"03-11-2023 00:49:45","20.4","72.2","15.23"
"03-11-2023 00:59:45","20.4","72.2","15.23"
"03-11-2023 01:09:45","20.4","72.2","15.23"
"03-11-2023 01:19:45","20.4","72.2","15.23"
"03-11-2023 01:29:45","20.4","72.2","15.23"
"03-11-2023 01:39:45","20.4","72.2","15.23"
"03-11-2023 01:49:45","20.4","72.2","15.23"
"03-11-2023 01:59:45","20.4","72.2","15.23"
"03-11-2023 02:09:45","20.4","72.2","15.23"
"03-11-2023 02:19:45","20.3","72.2","15.13"
"03-11-2023 02:29:45","20.4","72.2","15.23"
"03-11-2023 02:39:45","20.3","72.1","15.11"
"03-11-2023 02:49:45","20.3","72.1","15.11"
"03-11-2023 02:59:45","20.4","72.1","15.21"
"03-11-2023 03:09:45","20.4","72.1","15.21"
"03-11-2023 03:19:45","20.4","72.1","15.21"
"03-11-2023 03:29:45","20.4","72.1","15.21"
"03-11-2023 03:39:45","20.4","72.1","15.21"
"03-11-2023 03:49:45","20.4","72.1","15.21"
"03-11-2023 03:59:45","20.3","72.1","15.11"
"03-11-2023 04:09:45","20.4","72.1","15.21"
"03-11-2023 04:19:45","20.4","72.0","15.18"
"03-11-2023 04:29:45","20.4","72.0","15.18"
"03-11-2023 04:39:45","20.3","72.0","15.09"
"03-11-2023 04:49:45","20.3","72.0","15.09"
"03-11-2023 04:59:45","20.3","72.0","15.09"
"03-11-2023 05:09:45","20.4","72.0","15.18"
"03-11-2023 05:19:45","20.3","71.9","15.07"
"03-11-2023 05:29:45","20.3","72.0","15.09"
"03-11-2023 05:39:45","20.3","72.0","15.09"
"03-11-2023 05:49:45","20.3","71.9","15.07"
"03-11-2023 05:59:45","20.4","71.9","15.16"
"03-11-2023 06:09:45","20.3","72.0","15.09"
"03-11-2023 06:19:45","20.4","71.9","15.16"
"03-11-2023 06:29:45","20.3","71.9","15.07"
"03-11-2023 06:39:45","20.3","71.9","15.07"
"03-11-2023 06:49:45","20.3","71.9","15.07"
"03-11-2023 06:59:45","20.3","71.9","15.07"
"03-11-2023 07:09:45","20.3","71.8","15.04"
"03-11-2023 07:19:45","20.3","71.8","15.04"
"03-11-2023 07:29:45","20.3","71.8","15.04"
"03-11-2023 07:39:45","20.3","71.7","15.02"
"03-11-2023 07:49:45","20.3","71.7","15.02"
"03-11-2023 07:59:45","20.3","71.7","15.02"
"03-11-2023 08:09:45","20.3","71.6","15.00"
"03-11-2023 08:19:45","20.3","71.6","15.00"
"03-11-2023 08:29:45","20.3","71.6","15.00"
"03-11-2023 08:39:45","20.3","71.5","14.98"
"03-11-2023 08:49:45","20.3","71.5","14.98"
"03-11-2023 08:59:45","20.3","71.5","14.98"
"03-11-2023 09:09:45","20.2","71.5","14.88"
"03-11-2023 09:19:45","20.2","71.5","14.88"
"03-11-2023 09:29:45","20.2","71.5","14.88"
"03-11-2023 09:39:45","20.2","71.5","14.88"
"03-11-2023 09:49:45","20.2","71.5","14.88"
"03-11-2023 09:59:45","20.2","71.5","14.88"
"03-11-2023 10:09:45","20.2","71.5","14.88"
"03-11-2023 10:19:45","20.2","71.4","14.86"
"03-11-2023 10:29:45","20.1","71.4","14.77"
"03-11-2023 10:39:45","20.1","71.4","14.77"
"03-11-2023 10:49:45","20.1","71.4","14.77"
"03-11-2023 10:59:45","20.2","71.5","14.88"
"03-11-2023 11:09:45","20.2","71.5","14.88"
"03-11-2023 11:19:45","20.2","71.5","14.88"
"03-11-2023 11:29:45","20.2","71.4","14.86"
"03-11-2023 11:39:45","20.2","71.5","14.88"
"03-11-2023 11:49:45","20.2","71.4","14.86"
"03-11-2023 11:59:45","20.2","71.4","14.86"
"03-11-2023 12:09:45","20.2","71.4","14.86"
"03-11-2023 12:19:45","20.2","71.4","14.86"
"03-11-2023 12:29:45","20.2","71.4","14.86"
"03-11-2023 12:39:45","20.2","71.3","14.84"
"03-11-2023 12:49:45","20.2","71.3","14.84"
"03-11-2023 12:59:45","20.1","71.2","14.72"
"03-11-2023 13:09:45","20.2","71.2","14.82"
"03-11-2023 13:19:45","20.2","71.2","14.82"
"03-11-2023 13:29:45","20.2","71.2","14.82"
"03-11-2023 13:39:45","20.2","71.1","14.80"
"03-11-2023 13:49:45","20.2","71.1","14.80"
"03-11-2023 13:59:45","20.2","71.2","14.82"
"03-11-2023 14:09:45","20.2","71.4","14.86"
"03-11-2023 14:19:45","20.3","71.2","14.92"
"03-11-2023 14:29:45","20.3","71.2","14.92"
"03-11-2023 14:39:45","20.3","71.1","14.89"
"03-11-2023 14:49:45","20.3","71.0","14.87"
"03-11-2023 14:59:45","20.3","71.0","14.87"
"03-11-2023 15:09:45","20.3","71.0","14.87"
"03-11-2023 15:19:45","20.3","70.9","14.85"
"03-11-2023 15:29:45","20.3","70.9","14.85"
"03-11-2023 15:39:45","20.3","70.9","14.85"
"03-11-2023 15:49:45","20.3","70.8","14.83"
"03-11-2023 15:59:45","20.3","70.8","14.83"
"03-11-2023 16:09:45","20.3","70.8","14.83"
"03-11-2023 16:19:45","20.3","70.8","14.83"
"03-11-2023 16:29:45","20.3","70.3","14.72"
"03-11-2023 16:39:45","20.2","70.0","14.56"
"03-11-2023 16:49:45","20.2","70.2","14.60"
"03-11-2023 16:59:45","20.2","70.3","14.62"
"03-11-2023 17:09:45","20.2","70.4","14.64"
"03-11-2023 17:19:45","20.3","70.5","14.76"
"03-11-2023 17:29:45","20.3","70.6","14.78"
"03-11-2023 17:39:45","20.3","70.8","14.83"
"03-11-2023 17:49:45","20.4","70.8","14.92"
"03-11-2023 17:59:45","20.4","70.7","14.90"
"03-11-2023 18:09:45","20.3","70.8","14.83"
"03-11-2023 18:19:45","20.3","70.7","14.81"
"03-11-2023 18:29:45","20.3","70.7","14.81"
"03-11-2023 18:39:45","20.3","70.7","14.81"
"03-11-2023 18:49:45","20.3","70.7","14.81"
"03-11-2023 18:59:45","20.3","70.6","14.78"
"03-11-2023 19:09:45","20.4","70.6","14.88"
"03-11-2023 19:19:45","20.3","70.6","14.78"
"03-11-2023 19:29:45","20.3","70.6","14.78"
"03-11-2023 19:39:45","20.3","70.5","14.76"
"03-11-2023 19:49:45","20.3","70.5","14.76"
"03-11-2023 19:59:45","20.3","70.5","14.76"
"03-11-2023 20:09:45","20.3","70.5","14.76"
"03-11-2023 20:19:45","20.3","70.4","14.74"
"03-11-2023 20:29:45","20.3","70.4","14.74"
"03-11-2023 20:39:45","20.3","70.4","14.74"
"03-11-2023 20:49:45","20.3","70.4","14.74"
"03-11-2023 20:59:45","20.3","70.4","14.74"
"03-11-2023 21:09:45","20.3","70.3","14.72"
"03-11-2023 21:19:45","20.3","70.3","14.72"
"03-11-2023 21:29:45","20.3","70.2","14.69"
"03-11-2023 21:39:45","20.3","70.2","14.69"
"03-11-2023 21:49:45","20.3","70.2","14.69"
"03-11-2023 21:59:45","20.3","70.2","14.69"
"03-11-2023 22:09:45","20.3","70.2","14.69"
"03-11-2023 22:19:45","20.3","70.2","14.69"
"03-11-2023 22:29:45","20.3","70.1","14.67"
"03-11-2023 22:39:45","20.3","70.1","14.67"
"03-11-2023 22:49:45","20.2","70.1","14.58"
"03-11-2023 22:59:45","20.3","70.1","14.67"
"03-11-2023 23:09:45","20.3","70.1","14.67"
"03-11-2023 23:19:45","20.3","70.0","14.65"
"03-11-2023 23:29:45","20.3","70.0","14.65"
"03-11-2023 23:39:45","20.3","70.0","14.65"
"03-11-2023 23:49:45","20.3","70.0","14.65"
"03-11-2023 23:59:45","20.3","70.0","14.65"
"04-11-2023 00:09:45","20.3","70.0","14.65"
"04-11-2023 00:19:45","20.3","70.0","14.65"
"04-11-2023 00:29:45","20.3","70.0","14.65"
"04-11-2023 00:39:45","20.3","70.0","14.65"
"04-11-2023 00:49:45","20.3","69.9","14.63"
"04-11-2023 00:59:45","20.3","69.9","14.63"
"04-11-2023 01:09:45","20.3","69.9","14.63"
"04-11-2023 01:19:45","20.3","69.9","14.63"
"04-11-2023 01:29:45","20.3","69.9","14.63"
"04-11-2023 01:39:45","20.3","69.9","14.63"
"04-11-2023 01:49:45","20.3","69.8","14.61"
"04-11-2023 01:59:45","20.3","69.8","14.61"
"04-11-2023 02:09:45","20.3","69.8","14.61"
"04-11-2023 02:19:45","20.3","69.8","14.61"
"04-11-2023 02:29:45","20.3","69.8","14.61"
"04-11-2023 02:39:45","20.3","69.8","14.61"
"04-11-2023 02:49:45","20.3","69.8","14.61"
"04-11-2023 02:59:45","20.3","69.7","14.58"
"04-11-2023 03:09:45","20.3","69.7","14.58"
"04-11-2023 03:19:45","20.3","69.7","14.58"
"04-11-2023 03:29:45","20.3","69.7","14.58"
"04-11-2023 03:39:45","20.3","69.7","14.58"
"04-11-2023 03:49:45","20.3","69.6","14.56"
"04-11-2023 03:59:45","20.3","69.6","14.56"
"04-11-2023 04:09:45","20.3","69.6","14.56"
"04-11-2023 04:19:45","20.3","69.6","14.56"
"04-11-2023 04:29:45","20.3","69.5","14.54"
"04-11-2023 04:39:45","20.3","69.5","14.54"
"04-11-2023 04:49:45","20.3","69.5","14.54"
"04-11-2023 04:59:45","20.3","69.5","14.54"
"04-11-2023 05:09:45","20.3","69.4","14.52"
"04-11-2023 05:19:45","20.3","69.4","14.52"
"04-11-2023 05:29:45","20.3","69.4","14.52"
"04-11-2023 05:39:45","20.3","69.4","14.52"
"04-11-2023 05:49:45","20.3","69.4","14.52"
"04-11-2023 05:59:45","20.3","69.4","14.52"
"04-11-2023 06:09:45","20.3","69.4","14.52"
"04-11-2023 06:19:45","20.3","69.4","14.52"
"04-11-2023 06:29:45","20.3","69.4","14.52"
"04-11-2023 06:39:45","20.3","69.4","14.52"
"04-11-2023 06:49:45","20.3","69.4","14.52"
"04-11-2023 06:59:45","20.3","69.4","14.52"
"04-11-2023 07:09:45","20.3","69.4","14.52"
"04-11-2023 07:19:45","20.3","69.4","14.52"
"04-11-2023 07:29:45","20.3","69.4","14.52"
"04-11-2023 07:39:45","20.3","69.4","14.52"
"04-11-2023 07:49:45","20.3","69.4","14.52"
"04-11-2023 07:59:45","20.3","69.4","14.52"
"04-11-2023 08:09:45","20.3","69.4","14.52"
"04-11-2023 08:19:45","20.3","69.4","14.52"
"04-11-2023 08:29:45","20.3","69.4","14.52"
"04-11-2023 08:39:45","20.3","69.4","14.52"
"04-11-2023 08:49:45","20.3","69.4","14.52"
"04-11-2023 08:59:45","20.3","69.4","14.52"
"04-11-2023 09:09:45","20.3","69.4","14.52"
"04-11-2023 09:19:45","20.3","69.4","14.52"
"04-11-2023 09:29:45","20.3","69.4","14.52"
"04-11-2023 09:39:45","20.3","69.4","14.52"
"04-11-2023 09:49:45","20.3","69.4","14.52"
"04-11-2023 09:59:45","20.3","69.3","14.50"
"04-11-2023 10:09:45","20.3","69.3","14.50"
"04-11-2023 10:19:45","20.3","69.4","14.52"
"04-11-2023 10:29:45","20.3","69.4","14.52"
"04-11-2023 10:39:45","20.3","69.4","14.52"
"04-11-2023 10:49:45","20.4","69.4","14.61"
"04-11-2023 10:59:45","20.4","69.4","14.61"
"04-11-2023 11:09:45","20.3","69.5","14.54"
"04-11-2023 11:19:45","20.3","69.5","14.54"
"04-11-2023 11:29:45","20.3","69.4","14.52"
"04-11-2023 11:39:45","20.3","69.5","14.54"
"04-11-2023 11:49:45","20.3","69.5","14.54"
"04-11-2023 11:59:45","20.3","69.5","14.54"
"04-11-2023 12:09:45","20.3","69.4","14.52"
"04-11-2023 12:19:45","20.3","69.4","14.52"
"04-11-2023 12:29:45","20.3","69.4","14.52"
"04-11-2023 12:39:45","20.3","69.3","14.50"
"04-11-2023 12:49:45","20.3","69.3","14.50"
"04-11-2023 12:59:45","20.2","69.3","14.40"
"04-11-2023 13:09:45","20.2","69.3","14.40"
"04-11-2023 13:19:45","20.2","69.3","14.40"
"04-11-2023 13:29:45","20.2","69.3","14.40"
"04-11-2023 13:39:45","20.2","69.3","14.40"
"04-11-2023 13:49:45","20.2","69.3","14.40"
"04-11-2023 13:59:45","20.2","69.4","14.42"
"04-11-2023 14:09:45","20.2","69.4","14.42"
"04-11-2023 14:19:45","20.2","69.4","14.42"
"04-11-2023 14:29:45","20.2","69.4","14.42"
"04-11-2023 14:39:45","20.2","69.4","14.42"
"04-11-2023 14:49:45","20.2","69.5","14.44"
"04-11-2023 14:59:45","20.2","69.6","14.47"
"04-11-2023 15:09:45","20.2","69.6","14.47"
"04-11-2023 15:19:45","20.2","69.6","14.47"
"04-11-2023 15:29:45","20.2","69.7","14.49"
"04-11-2023 15:39:45","20.2","69.7","14.49"
"04-11-2023 15:49:45","20.2","69.8","14.51"
"04-11-2023 15:59:45","20.2","69.8","14.51"
"04-11-2023 16:09:45","20.2","69.8","14.51"
"04-11-2023 16:19:45","20.2","69.8","14.51"
"04-11-2023 16:29:45","20.2","69.8","14.51"
"04-11-2023 16:39:45","20.2","69.9","14.53"
"04-11-2023 16:49:45","20.2","69.9","14.53"
"04-11-2023 16:59:45","20.2","69.9","14.53"
"04-11-2023 17:09:45","20.2","69.9","14.53"
"04-11-2023 17:19:45","20.2","69.9","14.53"
"04-11-2023 17:29:45","20.2","69.9","14.53"
"04-11-2023 17:39:45","20.3","69.9","14.63"
"04-11-2023 17:49:45","20.3","69.9","14.63"
"04-11-2023 17:59:45","20.3","69.9","14.63"
"04-11-2023 18:09:45","20.3","70.0","14.65"
"04-11-2023 18:19:45","20.3","70.0","14.65"
"04-11-2023 18:29:45","20.3","70.0","14.65"
"04-11-2023 18:39:45","20.3","70.0","14.65"
"04-11-2023 18:49:45","20.3","70.1","14.67"
"04-11-2023 18:59:45","20.3","70.0","14.65"
"04-11-2023 19:09:45","20.3","70.1","14.67"
"04-11-2023 19:19:45","20.3","70.1","14.67"
"04-11-2023 19:29:45","20.3","70.1","14.67"
"04-11-2023 19:39:45","20.3","70.1","14.67"
"04-11-2023 19:49:45","20.3","70.1","14.67"
"04-11-2023 19:59:45","20.3","70.1","14.67"
"04-11-2023 20:09:45","20.3","70.1","14.67"
"04-11-2023 20:19:45","20.3","70.2","14.69"
"04-11-2023 20:29:45","20.4","70.2","14.79"
"04-11-2023 20:39:45","20.4","70.2","14.79"
"04-11-2023 20:49:45","20.3","70.2","14.69"
"04-11-2023 20:59:45","20.3","70.2","14.69"
"04-11-2023 21:09:45","20.3","70.2","14.69"
"04-11-2023 21:19:45","20.3","70.2","14.69"
"04-11-2023 21:29:45","20.3","70.2","14.69"
"04-11-2023 21:39:45","20.3","70.2","14.69"
"04-11-2023 21:49:45","20.3","70.2","14.69"
"04-11-2023 21:59:45","20.4","70.2","14.79"
"04-11-2023 22:09:45","20.4","70.1","14.77"
"04-11-2023 22:19:45","20.4","70.1","14.77"
"04-11-2023 22:29:45","20.3","70.1","14.67"
"04-11-2023 22:39:45","20.3","70.1","14.67"
"04-11-2023 22:49:45","20.3","70.1","14.67"
"04-11-2023 22:59:45","20.3","70.1","14.67"
"04-11-2023 23:09:45","20.3","70.1","14.67"
"04-11-2023 23:19:45","20.3","70.0","14.65"
"04-11-2023 23:29:45","20.3","70.0","14.65"
"04-11-2023 23:39:45","20.3","70.0","14.65"
"04-11-2023 23:49:45","20.3","70.0","14.65"
"04-11-2023 23:59:45","20.3","70.0","14.65"
"05-11-2023 00:09:45","20.3","70.0","14.65"
"05-11-2023 00:19:45","20.3","69.9","14.63"
"05-11-2023 00:29:45","20.3","69.9","14.63"
